[1, 2, 3, 4, 5, 6, 7, 8, 9]
HBox(children=(IntProgress(value=0), HTML(value='')))

[1, 2, 3, 4, 5, 6, 7, 8, 10]
HBox(children=(IntProgress(value=0), HTML(value='')))

[1, 2, 3, 4, 5, 6, 8, 9, 10]
HBox(children=(IntProgress(value=0), HTML(value='')))

[1, 2, 3, 4, 5, 6, 7, 9, 10]
HBox(children=(IntProgress(value=0), HTML(value='')))

Epoch 1, 0% 	 ce: 2.2711 - acc: 0.1250 - took: 5.88s
Epoch 1, 0% 	 ce: 2.2763 - acc: 0.1406 - took: 5.90s
Epoch 1, 1% 	 ce: 2.2486 - acc: 0.1250 - took: 5.91s
Epoch 1, 1% 	 ce: 2.2743 - acc: 0.1406 - took: 5.93s
Epoch 1, 2% 	 ce: 2.1974 - acc: 0.1938 - took: 5.94s
Epoch 1, 2% 	 ce: 2.2618 - acc: 0.1979 - took: 8.25s
Epoch 1, 2% 	 ce: 2.2711 - acc: 0.1964 - took: 8.27s
Epoch 1, 3% 	 ce: 2.2711 - acc: 0.1953 - took: 8.83s
Epoch 1, 3% 	 ce: 2.1776 - acc: 0.1910 - took: 8.84s
Epoch 1, 4% 	 ce: 2.1252 - acc: 0.1969 - took: 8.86s
Epoch 1, 4% 	 ce: 2.0544 - acc: 0.2017 - took: 11.31s
Epoch 1, 4% 	 ce: 2.2073 - acc: 0.2057 - took: 11.32s
Epoch 1, 5% 	 ce: 2.1962 - acc: 0.2067 - took: 11.80s
Epoch 1, 8% 	 ce: 1.8879 - acc: 0.2426 - took: 19.08s
Epoch 1, 8% 	 ce: 2.0025 - acc: 0.2443 - took: 19.09s
Epoch 1, 9% 	 ce: 1.8131 - acc: 0.2432 - took: 19.11s
Epoch 1, 9% 	 ce: 1.7471 - acc: 0.2526 - took: 19.12s
Epoch 1, 10% 	 ce: 1.8577 - acc: 0.2500 - took: 19.14s
Epoch 1, 10% 	 ce: 1.7892 - acc: 0.2512 - took: 22.78s
Epoch 1, 10% 	 ce: 1.8983 - acc: 0.2512 - took: 22.80s
Epoch 1, 11% 	 ce: 1.5987 - acc: 0.2567 - took: 22.81s
Epoch 1, 11% 	 ce: 1.9867 - acc: 0.2608 - took: 22.83s
Epoch 1, 12% 	 ce: 1.7180 - acc: 0.2625 - took: 22.84s
Epoch 1, 12% 	 ce: 1.8882 - acc: 0.2631 - took: 27.24s
Epoch 1, 13% 	 ce: 1.8939 - acc: 0.2637 - took: 27.25s
Epoch 1, 13% 	 ce: 1.8939 - acc: 0.2661 - took: 27.26s
Epoch 1, 13% 	 ce: 1.8097 - acc: 0.2675 - took: 27.28s
Epoch 1, 14% 	 ce: 1.7166 - acc: 0.2696 - took: 27.30s
Epoch 1, 14% 	 ce: 1.9373 - acc: 0.2734 - took: 31.31s
Epoch 1, 15% 	 ce: 1.6660 - acc: 0.2745 - took: 31.33s
Epoch 1, 15% 	 ce: 1.7914 - acc: 0.2780 - took: 31.34s
Epoch 1, 15% 	 ce: 1.8945 - acc: 0.2796 - took: 31.36s
Epoch 1, 16% 	 ce: 1.7923 - acc: 0.2812 - took: 31.36s
Epoch 1, 16% 	 ce: 1.8027 - acc: 0.2812 - took: 35.40s
Epoch 1, 17% 	 ce: 1.7571 - acc: 0.2835 - took: 35.41s
Epoch 1, 17% 	 ce: 1.6751 - acc: 0.2827 - took: 35.43s
Epoch 1, 17% 	 ce: 1.8970 - acc: 0.2812 - took: 35.47s
Epoch 1, 18% 	 ce: 1.6595 - acc: 0.2833 - took: 35.48s
Epoch 1, 18% 	 ce: 1.9575 - acc: 0.2833 - took: 39.06s
Epoch 1, 19% 	 ce: 1.7714 - acc: 0.2819 - took: 39.07s
Epoch 1, 19% 	 ce: 1.7272 - acc: 0.2832 - took: 39.08s
Epoch 1, 19% 	 ce: 1.7460 - acc: 0.2832 - took: 39.10s
Epoch 1, 20% 	 ce: 2.0755 - acc: 0.2806 - took: 39.12s
Epoch 1, 20% 	 ce: 1.7950 - acc: 0.2812 - took: 42.17s
Epoch 1, 21% 	 ce: 1.6800 - acc: 0.2837 - took: 42.18s
Epoch 1, 21% 	 ce: 1.6711 - acc: 0.2836 - took: 42.20s
Epoch 1, 21% 	 ce: 1.5399 - acc: 0.2859 - took: 42.20s
Epoch 1, 22% 	 ce: 1.5984 - acc: 0.2869 - took: 42.21s
Epoch 1, 22% 	 ce: 1.9497 - acc: 0.2868 - took: 46.29s
Epoch 1, 23% 	 ce: 1.6867 - acc: 0.2873 - took: 46.30s
Epoch 1, 23% 	 ce: 1.7554 - acc: 0.2856 - took: 46.31s
Epoch 1, 23% 	 ce: 1.7078 - acc: 0.2881 - took: 46.35s
Epoch 1, 24% 	 ce: 1.9184 - acc: 0.2880 - took: 46.36s
Epoch 1, 24% 	 ce: 1.6332 - acc: 0.2894 - took: 50.31s
Epoch 1, 25% 	 ce: 1.4231 - acc: 0.2933 - took: 50.33s
Epoch 1, 25% 	 ce: 1.8001 - acc: 0.2937 - took: 50.34s
Epoch 1, 26% 	 ce: 1.7421 - acc: 0.2959 - took: 50.43s
Epoch 1, 26% 	 ce: 1.7858 - acc: 0.2966 - took: 50.44s
Epoch 1, 26% 	 ce: 1.6199 - acc: 0.2988 - took: 54.38s
Epoch 1, 27% 	 ce: 1.7059 - acc: 0.2994 - took: 54.39s
Epoch 1, 27% 	 ce: 1.7740 - acc: 0.2983 - took: 54.41s
Epoch 1, 28% 	 ce: 1.5500 - acc: 0.2998 - took: 54.49s
Epoch 1, 28% 	 ce: 1.7178 - acc: 0.3009 - took: 54.50s
Epoch 1, 28% 	 ce: 1.3641 - acc: 0.3037 - took: 58.00s
Epoch 1, 29% 	 ce: 1.5754 - acc: 0.3064 - took: 58.01s
Epoch 1, 29% 	 ce: 1.7669 - acc: 0.3069 - took: 58.03s
Epoch 1, 30% 	 ce: 1.5369 - acc: 0.3070 - took: 58.15s
Epoch 1, 30% 	 ce: 1.5634 - acc: 0.3088 - took: 58.15s
Epoch 1, 30% 	 ce: 1.5485 - acc: 0.3096 - took: 61.14s
Epoch 1, 31% 	 ce: 1.6764 - acc: 0.3117 - took: 61.15s
Epoch 1, 31% 	 ce: 1.2971 - acc: 0.3137 - took: 61.16s
Epoch 1, 32% 	 ce: 1.5217 - acc: 0.3161 - took: 61.24s
Epoch 1, 32% 	 ce: 1.3444 - acc: 0.3168 - took: 61.26s
Epoch 1, 32% 	 ce: 1.2042 - acc: 0.3194 - took: 64.95s
Epoch 1, 33% 	 ce: 1.6705 - acc: 0.3205 - took: 64.96s
Epoch 1, 33% 	 ce: 1.5439 - acc: 0.3204 - took: 64.98s
Epoch 1, 34% 	 ce: 1.5189 - acc: 0.3214 - took: 65.14s
Epoch 1, 34% 	 ce: 1.3361 - acc: 0.3246 - took: 65.16s
Epoch 1, 34% 	 ce: 1.6151 - acc: 0.3252 - took: 68.82s
Epoch 1, 35% 	 ce: 1.5220 - acc: 0.3254 - took: 68.83s
Epoch 1, 35% 	 ce: 1.6765 - acc: 0.3256 - took: 68.84s
Epoch 1, 36% 	 ce: 1.4344 - acc: 0.3262 - took: 68.92s
Epoch 1, 36% 	 ce: 1.6267 - acc: 0.3260 - took: 68.94s
Epoch 1, 36% 	 ce: 1.5076 - acc: 0.3276 - took: 72.72s
Epoch 1, 37% 	 ce: 1.4763 - acc: 0.3295 - took: 72.73s
Epoch 1, 37% 	 ce: 1.7187 - acc: 0.3300 - took: 72.73s
Epoch 1, 38% 	 ce: 1.6125 - acc: 0.3305 - took: 72.87s
Epoch 1, 38% 	 ce: 1.7457 - acc: 0.3303 - took: 72.87s
Epoch 1, 39% 	 ce: 1.6958 - acc: 0.3298 - took: 76.77s
Epoch 1, 39% 	 ce: 1.5706 - acc: 0.3302 - took: 76.78s
Epoch 1, 39% 	 ce: 1.3455 - acc: 0.3320 - took: 76.79s
Epoch 1, 40% 	 ce: 1.4239 - acc: 0.3333 - took: 76.86s
Epoch 1, 40% 	 ce: 1.6063 - acc: 0.3350 - took: 76.88s
Epoch 1, 41% 	 ce: 1.2683 - acc: 0.3366 - took: 80.39s
Epoch 1, 41% 	 ce: 1.3303 - acc: 0.3379 - took: 80.40s
Epoch 1, 41% 	 ce: 1.4054 - acc: 0.3389 - took: 80.42s
Epoch 1, 42% 	 ce: 1.5623 - acc: 0.3395 - took: 80.59s
Epoch 1, 42% 	 ce: 1.4712 - acc: 0.3411 - took: 80.61s
Epoch 1, 43% 	 ce: 1.4071 - acc: 0.3423 - took: 83.62s
Epoch 1, 43% 	 ce: 1.6373 - acc: 0.3426 - took: 83.64s
Epoch 1, 43% 	 ce: 1.3347 - acc: 0.3438 - took: 83.66s
Epoch 1, 44% 	 ce: 1.4982 - acc: 0.3435 - took: 83.86s
Epoch 1, 44% 	 ce: 1.3070 - acc: 0.3446 - took: 83.87s
Epoch 1, 45% 	 ce: 1.8072 - acc: 0.3440 - took: 87.67s
Epoch 1, 45% 	 ce: 1.3154 - acc: 0.3454 - took: 87.68s
Epoch 1, 45% 	 ce: 1.2049 - acc: 0.3473 - took: 87.70s
Epoch 1, 46% 	 ce: 0.9984 - acc: 0.3503 - took: 87.82s
Epoch 1, 46% 	 ce: 1.3437 - acc: 0.3524 - took: 87.83s
Epoch 1, 47% 	 ce: 1.6473 - acc: 0.3524 - took: 92.27s
Epoch 1, 47% 	 ce: 1.8269 - acc: 0.3526 - took: 92.28s
Epoch 1, 47% 	 ce: 1.3558 - acc: 0.3535 - took: 92.28s
Epoch 1, 48% 	 ce: 1.4408 - acc: 0.3550 - took: 92.43s
Epoch 1, 48% 	 ce: 1.4339 - acc: 0.3557 - took: 92.44s
Epoch 1, 49% 	 ce: 1.2486 - acc: 0.3569 - took: 95.80s
Epoch 1, 49% 	 ce: 1.3327 - acc: 0.3594 - took: 95.81s
Epoch 1, 50% 	 ce: 1.1680 - acc: 0.3608 - took: 95.82s
Epoch 1, 50% 	 ce: 1.6250 - acc: 0.3624 - took: 96.03s
Epoch 1, 50% 	 ce: 1.5531 - acc: 0.3625 - took: 96.04s
Epoch 1, 51% 	 ce: 1.5962 - acc: 0.3633 - took: 100.37s
Epoch 1, 51% 	 ce: 1.4844 - acc: 0.3642 - took: 100.38s
Epoch 1, 52% 	 ce: 1.3085 - acc: 0.3660 - took: 100.38s
Epoch 1, 52% 	 ce: 1.1392 - acc: 0.3672 - took: 100.54s
Epoch 1, 52% 	 ce: 1.1335 - acc: 0.3688 - took: 100.56s
Epoch 1, 53% 	 ce: 1.2786 - acc: 0.3693 - took: 103.89s
Epoch 1, 53% 	 ce: 1.2090 - acc: 0.3705 - took: 103.90s
Epoch 1, 54% 	 ce: 1.2565 - acc: 0.3719 - took: 103.92s
Epoch 1, 54% 	 ce: 1.3402 - acc: 0.3731 - took: 103.98s
Epoch 1, 54% 	 ce: 1.2455 - acc: 0.3745 - took: 104.00s
Epoch 1, 55% 	 ce: 1.5551 - acc: 0.3755 - took: 107.36s
Epoch 1, 55% 	 ce: 1.3991 - acc: 0.3755 - took: 107.36s
Epoch 1, 56% 	 ce: 1.4706 - acc: 0.3764 - took: 107.37s
Epoch 1, 56% 	 ce: 1.3827 - acc: 0.3775 - took: 107.56s
Epoch 1, 56% 	 ce: 1.5505 - acc: 0.3772 - took: 107.57s
Epoch 1, 57% 	 ce: 1.0832 - acc: 0.3790 - took: 110.43s
Epoch 1, 57% 	 ce: 1.4995 - acc: 0.3796 - took: 110.44s
Epoch 1, 58% 	 ce: 1.5920 - acc: 0.3794 - took: 110.44s
Epoch 1, 58% 	 ce: 1.4402 - acc: 0.3796 - took: 110.56s
Epoch 1, 58% 	 ce: 1.5691 - acc: 0.3791 - took: 110.57s
Epoch 1, 59% 	 ce: 1.5377 - acc: 0.3799 - took: 114.03s
Epoch 1, 59% 	 ce: 1.6279 - acc: 0.3801 - took: 114.04s
Epoch 1, 60% 	 ce: 1.2936 - acc: 0.3809 - took: 114.05s
Epoch 1, 60% 	 ce: 1.2154 - acc: 0.3819 - took: 114.18s
Epoch 1, 60% 	 ce: 1.4036 - acc: 0.3827 - took: 114.19sEpoch 1, 0% 	 ce: 2.2715 - acc: 0.0938 - took: 7.25s
Epoch 1, 0% 	 ce: 2.3012 - acc: 0.1094 - took: 7.26s
Epoch 1, 1% 	 ce: 2.2919 - acc: 0.1146 - took: 7.28s
Epoch 1, 1% 	 ce: 2.2380 - acc: 0.1172 - took: 7.29s
Epoch 1, 2% 	 ce: 2.2048 - acc: 0.1313 - took: 7.30s
Epoch 1, 2% 	 ce: 2.2423 - acc: 0.1406 - took: 9.12s
Epoch 1, 2% 	 ce: 2.1176 - acc: 0.1473 - took: 9.49s
Epoch 1, 3% 	 ce: 2.2161 - acc: 0.1484 - took: 9.69s
Epoch 1, 3% 	 ce: 2.1263 - acc: 0.1632 - took: 9.71s
Epoch 1, 4% 	 ce: 2.1753 - acc: 0.1625 - took: 9.72s
Epoch 1, 4% 	 ce: 2.1180 - acc: 0.1562 - took: 12.20s
Epoch 1, 4% 	 ce: 2.2921 - acc: 0.1589 - took: 12.57s
Epoch 1, 5% 	 ce: 2.1154 - acc: 0.1635 - took: 12.87s
Epoch 1, 5% 	 ce: 2.1503 - acc: 0.1696 - took: 12.89s
Epoch 1, 6% 	 ce: 2.0481 - acc: 0.1854 - took: 12.91s
Epoch 1, 6% 	 ce: 2.0812 - acc: 0.1855 - took: 16.90s
Epoch 1, 6% 	 ce: 2.0304 - acc: 0.1875 - took: 17.26s
Epoch 1, 7% 	 ce: 1.9232 - acc: 0.1927 - took: 17.68s
Epoch 1, 7% 	 ce: 2.0240 - acc: 0.1957 - took: 17.70s
Epoch 1, 8% 	 ce: 2.0398 - acc: 0.1984 - took: 17.71s
Epoch 1, 8% 	 ce: 2.0543 - acc: 0.2009 - took: 20.15s
Epoch 1, 8% 	 ce: 1.9171 - acc: 0.2031 - took: 20.55s
Epoch 1, 9% 	 ce: 1.8761 - acc: 0.2024 - took: 21.03s
Epoch 1, 9% 	 ce: 1.6923 - acc: 0.2109 - took: 21.05s
Epoch 1, 10% 	 ce: 2.0391 - acc: 0.2087 - took: 21.06s
Epoch 1, 10% 	 ce: 2.1801 - acc: 0.2067 - took: 23.92s
Epoch 1, 10% 	 ce: 1.9908 - acc: 0.2106 - took: 24.36s
Epoch 1, 11% 	 ce: 1.9604 - acc: 0.2132 - took: 24.84s
Epoch 1, 11% 	 ce: 1.7492 - acc: 0.2209 - took: 24.85s
Epoch 1, 12% 	 ce: 1.8579 - acc: 0.2240 - took: 24.87s
Epoch 1, 12% 	 ce: 1.9815 - acc: 0.2238 - took: 28.47s
Epoch 1, 12% 	 ce: 1.9650 - acc: 0.2266 - took: 28.95s
Epoch 1, 13% 	 ce: 1.8576 - acc: 0.2282 - took: 29.34s
Epoch 1, 13% 	 ce: 1.7433 - acc: 0.2353 - took: 29.35s
Epoch 1, 14% 	 ce: 1.8060 - acc: 0.2339 - took: 29.36s
Epoch 1, 14% 	 ce: 1.7915 - acc: 0.2352 - took: 32.64s
Epoch 1, 14% 	 ce: 1.8280 - acc: 0.2373 - took: 33.08s
Epoch 1, 15% 	 ce: 1.7476 - acc: 0.2410 - took: 33.45s
Epoch 1, 15% 	 ce: 1.6524 - acc: 0.2436 - took: 33.47s
Epoch 1, 16% 	 ce: 1.7473 - acc: 0.2469 - took: 33.48s
Epoch 1, 16% 	 ce: 1.4826 - acc: 0.2515 - took: 36.93s
Epoch 1, 17% 	 ce: 1.8531 - acc: 0.2530 - took: 37.28s
Epoch 1, 17% 	 ce: 1.5919 - acc: 0.2558 - took: 37.69s
Epoch 1, 17% 	 ce: 1.7505 - acc: 0.2585 - took: 37.71s
Epoch 1, 18% 	 ce: 1.6415 - acc: 0.2625 - took: 37.72s
Epoch 1, 18% 	 ce: 1.8962 - acc: 0.2643 - took: 40.65s
Epoch 1, 19% 	 ce: 1.6815 - acc: 0.2646 - took: 41.03s
Epoch 1, 19% 	 ce: 2.0276 - acc: 0.2630 - took: 41.44s
Epoch 1, 19% 	 ce: 1.5439 - acc: 0.2647 - took: 41.46s
Epoch 1, 20% 	 ce: 1.8362 - acc: 0.2650 - took: 41.47s
Epoch 1, 20% 	 ce: 1.9079 - acc: 0.2665 - took: 43.82s
Epoch 1, 21% 	 ce: 1.7755 - acc: 0.2668 - took: 44.18s
Epoch 1, 21% 	 ce: 1.9432 - acc: 0.2671 - took: 44.56s
Epoch 1, 21% 	 ce: 1.6990 - acc: 0.2685 - took: 44.58s
Epoch 1, 22% 	 ce: 1.5544 - acc: 0.2716 - took: 44.59s
Epoch 1, 22% 	 ce: 1.6080 - acc: 0.2729 - took: 48.08s
Epoch 1, 23% 	 ce: 1.6792 - acc: 0.2752 - took: 48.40s
Epoch 1, 23% 	 ce: 1.6860 - acc: 0.2742 - took: 48.83s
Epoch 1, 23% 	 ce: 1.7721 - acc: 0.2760 - took: 48.85s
Epoch 1, 24% 	 ce: 1.6097 - acc: 0.2786 - took: 48.86s
Epoch 1, 24% 	 ce: 1.7281 - acc: 0.2812 - took: 52.12s
Epoch 1, 25% 	 ce: 1.8487 - acc: 0.2807 - took: 52.50s
Epoch 1, 25% 	 ce: 1.6853 - acc: 0.2837 - took: 52.98s
Epoch 1, 25% 	 ce: 1.7851 - acc: 0.2832 - took: 52.99s
Epoch 1, 26% 	 ce: 1.9378 - acc: 0.2822 - took: 53.01s
Epoch 1, 26% 	 ce: 1.8155 - acc: 0.2822 - took: 56.26s
Epoch 1, 27% 	 ce: 1.6031 - acc: 0.2854 - took: 56.63s
Epoch 1, 27% 	 ce: 1.5962 - acc: 0.2863 - took: 57.13s
Epoch 1, 27% 	 ce: 1.4463 - acc: 0.2899 - took: 57.14s
Epoch 1, 28% 	 ce: 1.6091 - acc: 0.2920 - took: 57.16s
Epoch 1, 28% 	 ce: 1.7629 - acc: 0.2918 - took: 59.96s
Epoch 1, 29% 	 ce: 1.7639 - acc: 0.2934 - took: 60.36s
Epoch 1, 29% 	 ce: 1.8852 - acc: 0.2932 - took: 60.82s
Epoch 1, 29% 	 ce: 1.7906 - acc: 0.2922 - took: 60.84s
Epoch 1, 30% 	 ce: 1.6362 - acc: 0.2933 - took: 60.86s
Epoch 1, 30% 	 ce: 1.9409 - acc: 0.2936 - took: 63.12s
Epoch 1, 31% 	 ce: 1.4006 - acc: 0.2959 - took: 63.47s
Epoch 1, 31% 	 ce: 1.5291 - acc: 0.2993 - took: 63.88s
Epoch 1, 31% 	 ce: 2.0235 - acc: 0.2994 - took: 63.90s
Epoch 1, 32% 	 ce: 1.4885 - acc: 0.3000 - took: 63.91s
Epoch 1, 32% 	 ce: 1.9475 - acc: 0.2994 - took: 67.06s
Epoch 1, 33% 	 ce: 1.4112 - acc: 0.3026 - took: 67.38s
Epoch 1, 33% 	 ce: 1.5591 - acc: 0.3042 - took: 67.84s
Epoch 1, 34% 	 ce: 1.5275 - acc: 0.3054 - took: 67.85s
Epoch 1, 34% 	 ce: 1.9238 - acc: 0.3055 - took: 67.87s
Epoch 1, 34% 	 ce: 1.6439 - acc: 0.3056 - took: 70.90s
Epoch 1, 35% 	 ce: 1.6772 - acc: 0.3071 - took: 71.23s
Epoch 1, 35% 	 ce: 1.3329 - acc: 0.3100 - took: 71.68s
Epoch 1, 36% 	 ce: 1.5814 - acc: 0.3118 - took: 71.71s
Epoch 1, 36% 	 ce: 1.3404 - acc: 0.3135 - took: 71.72s
Epoch 1, 36% 	 ce: 1.9322 - acc: 0.3128 - took: 74.98s
Epoch 1, 37% 	 ce: 1.5147 - acc: 0.3142 - took: 75.20s
Epoch 1, 37% 	 ce: 1.9359 - acc: 0.3132 - took: 75.72s
Epoch 1, 38% 	 ce: 1.3388 - acc: 0.3148 - took: 75.74s
Epoch 1, 38% 	 ce: 1.6244 - acc: 0.3148 - took: 75.75s
Epoch 1, 38% 	 ce: 1.3722 - acc: 0.3154 - took: 79.07s
Epoch 1, 39% 	 ce: 1.4129 - acc: 0.3167 - took: 79.30s
Epoch 1, 39% 	 ce: 1.6912 - acc: 0.3170 - took: 79.85s
Epoch 1, 40% 	 ce: 1.4278 - acc: 0.3191 - took: 79.86s
Epoch 1, 40% 	 ce: 1.7211 - acc: 0.3197 - took: 79.88s
Epoch 1, 40% 	 ce: 1.4574 - acc: 0.3196 - took: 82.72s
Epoch 1, 41% 	 ce: 1.7754 - acc: 0.3208 - took: 82.98s
Epoch 1, 41% 	 ce: 1.7520 - acc: 0.3213 - took: 83.51s
Epoch 1, 42% 	 ce: 1.3563 - acc: 0.3221 - took: 83.53s
Epoch 1, 42% 	 ce: 1.5267 - acc: 0.3223 - took: 83.54s
Epoch 1, 42% 	 ce: 1.4224 - acc: 0.3243 - took: 86.03s
Epoch 1, 43% 	 ce: 1.3435 - acc: 0.3274 - took: 86.27s
Epoch 1, 43% 	 ce: 1.4613 - acc: 0.3287 - took: 86.88s
Epoch 1, 44% 	 ce: 1.7525 - acc: 0.3291 - took: 86.89s
Epoch 1, 44% 	 ce: 1.3795 - acc: 0.3304 - took: 86.91s
Epoch 1, 44% 	 ce: 1.9397 - acc: 0.3302 - took: 90.18s
Epoch 1, 45% 	 ce: 1.6079 - acc: 0.3315 - took: 90.47s
Epoch 1, 45% 	 ce: 1.4985 - acc: 0.3324 - took: 91.05s
Epoch 1, 46% 	 ce: 1.4344 - acc: 0.3342 - took: 91.07s
Epoch 1, 46% 	 ce: 1.3145 - acc: 0.3356 - took: 91.08s
Epoch 1, 46% 	 ce: 1.5197 - acc: 0.3370 - took: 94.80s
Epoch 1, 47% 	 ce: 1.5052 - acc: 0.3379 - took: 95.18s
Epoch 1, 47% 	 ce: 1.6437 - acc: 0.3395 - took: 95.79s
Epoch 1, 48% 	 ce: 1.7504 - acc: 0.3401 - took: 95.80s
Epoch 1, 48% 	 ce: 1.5048 - acc: 0.3404 - took: 95.82s
Epoch 1, 48% 	 ce: 1.4364 - acc: 0.3414 - took: 98.45s
Epoch 1, 49% 	 ce: 1.5496 - acc: 0.3422 - took: 98.78s
Epoch 1, 49% 	 ce: 1.3494 - acc: 0.3440 - took: 99.37s
Epoch 1, 50% 	 ce: 1.5626 - acc: 0.3445 - took: 99.51s
Epoch 1, 50% 	 ce: 1.6581 - acc: 0.3448 - took: 99.52s
Epoch 1, 51% 	 ce: 1.3586 - acc: 0.3472 - took: 103.05s
Epoch 1, 51% 	 ce: 1.4735 - acc: 0.3477 - took: 103.34s
Epoch 1, 51% 	 ce: 1.4665 - acc: 0.3479 - took: 104.02s
Epoch 1, 52% 	 ce: 1.6087 - acc: 0.3484 - took: 104.20s
Epoch 1, 52% 	 ce: 1.7490 - acc: 0.3483 - took: 104.21s
Epoch 1, 53% 	 ce: 1.4995 - acc: 0.3495 - took: 106.58s
Epoch 1, 53% 	 ce: 1.6323 - acc: 0.3497 - took: 106.89s
Epoch 1, 53% 	 ce: 1.4447 - acc: 0.3503 - took: 107.62s
Epoch 1, 54% 	 ce: 1.3501 - acc: 0.3514 - took: 107.68s
Epoch 1, 54% 	 ce: 1.5924 - acc: 0.3514 - took: 107.69s
Epoch 1, 55% 	 ce: 1.5032 - acc: 0.3523 - took: 110.13s
Epoch 1, 55% 	 ce: 1.3311 - acc: 0.3538 - took: 110.45s
Epoch 1, 55% 	 ce: 1.6668 - acc: 0.3542 - took: 111.24s
Epoch 1, 56% 	 ce: 1.2721 - acc: 0.3559 - took: 111.27s
Epoch 1, 56% 	 ce: 1.3920 - acc: 0.3567 - took: 111.28s
Epoch 1, 57% 	 ce: 1.2370 - acc: 0.3579 - took: 113.20s
Epoch 1, 57% 	 ce: 1.6219 - acc: 0.3581 - took: 113.53s
Epoch 1, 57% 	 ce: 1.2863 - acc: 0.3586 - took: 114.44s
Epoch 1, 58% 	 ce: 1.5405 - acc: 0.3583 - took: 114.46s
Epoch 1, 58% 	 ce: 1.6303 - acc: 0.3582 - took: 114.47s
Epoch 1, 59% 	 ce: 1.4261 - acc: 0.3592 - took: 116.89s
Epoch 1, 59% 	 ce: 1.3517 - acc: 0.3593 - took: 117.17s
Epoch 1, 59% 	 ce: 1.5242 - acc: 0.3602 - took: 118.08s
Epoch 1, 60% 	 ce: 1.4494 - acc: 0.3612 - took: 118.10s
Epoch 1, 60% 	 ce: 1.5408 - acc: 0.3619 - took: 118.11s
